27.031000 20.951000
21.302000 18.164000
28.445999 22.709000
26.031000 20.966999
99.999001 22.627001
26.745001 20.898001
26.445999 21.830999
26.370001 21.245001
25.757999 21.363001
32.002998 22.566999
99.999001 23.066999
26.909000 21.695999
27.257000 21.854000
27.039000 22.388000
25.349001 21.179001
26.879999 21.548000
25.660999 21.278000
26.687000 21.601999
24.709000 20.909000
25.909000 21.681999
27.791000 22.395000
25.332001 21.370001
25.289000 21.313999
23.948000 20.806000
23.875000 20.868000
23.504999 20.686001
29.150000 22.357000
25.194000 21.308001
25.680000 21.554001
24.105000 20.919001
26.615000 22.083000
26.202000 22.433001
25.893000 21.650999
27.204000 22.254999
28.733000 22.358999
28.646000 22.850000
23.563000 20.893000
23.848000 20.997999
25.356001 21.535000
24.898001 21.527000
24.600000 21.289000
24.570000 21.316000
25.596001 21.773001
24.974001 21.504999
25.077000 21.561001
25.716000 21.698999
25.475000 21.759001
23.552000 20.997999
25.344999 21.636999
26.007999 21.936001
25.816000 21.874001
24.292000 21.330999
26.000999 21.950001
24.408001 21.447001
25.584999 21.855000
26.108999 22.059999
25.344000 21.851000
25.504000 21.864000
25.146000 21.722000
23.990000 21.462000
25.568001 21.937000
25.580999 21.879000
25.014999 21.690001
24.577999 21.534000
24.417000 21.539000
24.790001 21.641001
25.068001 21.729000
25.718000 21.973000
25.514999 21.878000
26.299000 22.205000
25.215000 21.938999
25.309999 21.853001
25.174000 21.844000
24.278000 21.570999
25.225000 21.816000
25.273001 21.863001
25.402000 21.966999
26.153999 22.105000
24.191999 21.613001
24.455000 21.548000
26.921000 22.537001
25.037001 21.902000
25.622000 22.118999
25.346001 22.063000
25.950001 22.129000
25.420000 22.072001
25.084999 21.948999
24.471001 21.822001
25.607000 22.167000
25.205000 22.098000
25.777000 22.233999
25.059999 22.044001
25.551001 22.139000
22.636000 21.273001
25.136999 22.070000
26.764999 22.969000
25.139000 22.150000
24.874001 21.972000
24.625999 21.921000
25.694000 22.240999
26.218000 22.516001
25.812000 22.313000
25.833000 22.384001
25.858999 22.392000
25.403000 22.205000
24.966999 22.146999
26.676001 23.077999
25.941000 22.461000
25.021999 22.149000
26.174000 22.586000
25.193001 22.271000
24.285000 22.042000
25.295000 22.336000
24.735001 22.087000
24.878000 22.129000
26.209999 22.509001
25.129000 22.181000
25.326000 22.312000
26.134001 22.590000
29.412001 24.330000
25.448999 22.381001
25.584999 22.577000
24.813999 22.209999
25.441000 22.301001
26.608999 22.778999
25.782000 22.539000
25.295000 21.937000
24.437000 22.113001
26.111000 22.653000
24.379999 22.101999
25.406000 22.462999
24.844000 22.298000
24.601000 22.254999
25.049999 22.322001
25.167000 22.316000
24.163000 22.079000
24.368000 22.205000
24.930000 22.275000
24.563999 22.284000
25.547001 22.502001
25.943001 22.763000
24.794001 22.226999
25.358999 22.311001
24.862000 22.386999
25.541000 22.538000
26.155001 22.745001
24.690001 22.521999
25.129000 22.410999
28.362000 24.540001
25.115999 22.455999
25.874001 22.691999
25.837999 22.806999
25.639000 22.650999
25.170000 22.534000
25.792999 22.715000
25.726999 22.663000
24.974001 22.468000
25.115999 22.587999
25.827999 22.575001
24.733999 22.451000
26.266001 22.927000
27.417000 23.819000
25.698000 22.662001
25.139999 22.539000
25.363001 22.562000
25.591999 22.757000
25.091999 22.549000
27.378000 23.315001
25.874001 22.780001
25.204000 22.631001
23.908001 22.170000
25.024000 22.545000
26.153999 22.875999
24.670000 22.444000
24.084999 22.219999
25.728001 22.862000
25.402000 22.725000
25.643999 22.825001
26.176001 23.000000
25.905001 23.033001
25.521999 22.792000
25.539000 22.757000
25.736000 22.834000
27.723000 23.667000
26.031000 23.099001
25.854000 22.885000
